name,year,title,link
iclr,2016,8-Bit Approximations for Parallelism in Deep Learning.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Data-dependent Initializations of Convolutional Neural Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Order Matters: Sequence to sequence for sets.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,High-Dimensional Continuous Control Using Generalized Advantage Estimation.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Deep multi-scale video prediction beyond mean square error.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Grid Long Short-Term Memory.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Predicting distributions with Linearizing Belief Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Fast and Accurate Deep Network Learning by Exponential Linear Units (ELUs).,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Actor-Mimic: Deep Multitask and Transfer Reinforcement Learning.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Segmental Recurrent Neural Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Deep Linear Discriminant Analysis.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Large-Scale Approximate Kernel Canonical Correlation Analysis.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Learning Representations from EEG with Deep Recurrent-Convolutional Neural Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Digging Deep into the Layers of CNNs: In Search of How CNNs Achieve View Invariance.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,An Exploration of Softmax Alternatives Belonging to the Spherical Loss Family.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Data-Dependent Path Normalization in Neural Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Reasoning in Vector Space: An Exploratory Study of Question Answering.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Neural GPUs Learn Algorithms.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,ACDC: A Structured Efficient Linear Layer.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Adversarial Manipulation of Deep Representations.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Geodesics of learned representations.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Sequence Level Training with Recurrent Neural Networks.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2016,Super-Resolution with Deep Convolutional Sufficient Statistics.,https://dblp.org/db/conf/iclr/iclr2016.html
iclr,2017,"5th International Conference on Learning Representations, ICLR 2017, Toulon, France, April 24-26, 2017, Conference Track Proceedings.",https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Making Neural Programming Architectures Generalize via Recursion.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,End-to-end Optimized Image Compression.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Optimization as a Model for Few-Shot Learning.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Learning End-to-End Goal-Oriented Dialog.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Towards Principled Methods for Training Generative Adversarial Networks.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Reinforcement Learning with Unsupervised Auxiliary Tasks.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Multi-Agent Cooperation and the Emergence of (Natural) Language.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Understanding deep learning requires rethinking generalization.,https://dblp.org/db/conf/iclr/iclr2017.html
iclr,2017,Neural Architecture Search with Reinforcement Learning.,https://dblp.org/db/conf/iclr/iclr2017.html
